8.02 4 0.0 0.0 0.0 1.61 1.52 0.0 0.0 0.0 0.0 0.0 0.0 0.75 0.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 120.18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 178.42 57.54 41.4 26.8 0.0 0.0 0.0 24.69 24.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.04 3.98 0.0 0.0 0.0 1.77 1.74 0.0 1.36 0.0 0.0 1.35 0.0 0.0 1.61 0.0 0.0 1.59 0.0 0.0 0.0 0.0 2.91 2.9 0.0 0.0 0.0 0.0 0.0 0.0 7.32 0.0 0.0 119.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 47.76 177.79 59.11 32.31 24.95 0.0 0.0 28.98 0.0 0.0 0.0 41.91 0.0 0.0 0.0 0.0 0.0 0.0
8.05 4.03 0.0 0.0 0.0 2.02 1.99 0.0 2.35 0.0 0.0 2.33 0.0 0.0 0.0 0.0 0.0 0.0 1.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 118.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 177.76 58.45 31.7 32.07 0.0 0.0 0.0 0.0 0.0 0.0 17.25 0.0 0.0 0.0 0.0 0.0 0.0
8.21 4.11 0.0 0.0 0.0 2.99 2.93 0.0 0.0 0.0 0.0 0.0 0.0 7.04 7.03 0.0 0.0 0.0 0.0 7.05 0.0 0.0 7.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.99 0.0 0.0 119.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 176.42 60.74 38.91 137.42 0.0 0.0 0.0 131.28 131.41 0.0 0.0 130.38 130.55 0.0 129.02 0.0 0.0
0.0 4.13 0.0 0.0 0.0 2.07 1.99 0.0 1.92 0.0 0.0 1.89 0.0 0.0 3.63 0.0 0.0 3.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 133.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 178.34 65.52 31.08 27.27 0.0 0.0 50.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.11 4.2 0.0 0.0 0.0 3.87 3.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 114.78 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 176.51 60.86 62.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1 4.02 0.0 0.0 4.17 0.0 0.0 5.31 1.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 115.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 176.62 65.89 68.64 0.0 0.0 21.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.24 4.35 0.0 0.0 0.0 3.18 3.11 0.0 0.0 0.0 0.0 0.0 0.0 7.13 0.0 0.0 0.0 0.0 0.0 10.08 0.0 0.0 0.0 7.29 0.0 0.0 0.0 6.95 0.0 0.0 0.0 7.26 6.84 120.48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 177.81 60.03 28.74 109.54 0.0 0.0 0.0 126.27 126.71 0.0 0.0 0.0 137.82 123.51 0.0 114.0 121.1
8.1 4.14 0.0 0.0 0.0 2.89 2.83 0.0 0.0 0.0 0.0 0.0 0.0 6.91 6.91 0.0 0.0 0.0 0.0 6.69 0.0 0.0 6.69 0.0 9.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 119.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 177.05 61.07 38.38 131.44 0.0 0.0 0.0 132.82 133.02 0.0 0.0 117.73 117.79 0.0 155.2 0.0 0.0
7.99 3.57 0.0 0.0 1.98 0.0 0.0 0.82 0.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 119.53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 177.75 65.96 31.41 0.0 21.54 21.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.59 4.87 0.0 0.0 1.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 125.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 175.3 50.86 21.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.57 4.85 0.0 0.0 0.0 1.79 1.76 0.0 1.56 0.0 0.0 1.54 0.0 0.0 3.11 0.0 0.0 3.09 7.46 0.0 0.0 0.0 0.0 0.0 0.0 6.93 6.86 0.0 6.82 6.89 0.0 0.0 0.0 122.6 0.0 0.0 0.0 0.0 0.0 79.15 79.25 0.0 175.04 54.63 32.36 27.25 0.0 0.0 43.19 0.0 0.0 0.0 0.0 0.0 0.0 0.0 160.19 0.0 0.0
8.56 5.01 0.0 0.0 0.0 2.72 2.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 123.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 175.15 53.41 42.78 177.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.7 5.26 0.0 0.0 0.0 2.8 2.74 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.34 7.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 122.7 0.0 0.0 0.0 0.0 112.95 0.0 0.0 0.0 174.55 52.48 40.43 176.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9 5.18 0.0 0.0 0.0 3.17 3.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 123.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 173.86 57.64 29.48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.66 4.76 0.0 0.0 0.0 2.02 1.99 0.0 2.26 0.0 0.0 2.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 123.52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 175.01 55.55 32.45 36.13 0.0 0.0 180.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.51 4.97 0.0 0.0 0.0 2.04 2.01 0.0 2.31 0.0 0.0 2.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 123.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 174.58 54.33 31.92 33.79 0.0 0.0 179.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.27 4.09 3.96 3.89 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 110.19 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 173.01 45.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.76 5.07 0.0 0.0 0.0 3.17 3.11 0.0 0.0 0.0 0.0 0.0 0.0 10.25 7.2 0.0 0.0 0.0 0.0 7.83 0.0 0.0 11.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 121.65 0.0 0.0 0.0 193.4 0.0 0.0 0.0 0.0 173.8 54.8 32.2 131.3 0.0 0.0 0.0 0.0 119.91 0.0 0.0 137.25 0.0 0.0 0.0 0.0 0.0
8.74 4.72 0.0 0.0 1.78 0.0 0.0 0.0 0.77 0.0 0.0 0.0 0.0 0.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 124.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 174.79 60 40.09 0.0 27.74 17.59 0.0 13.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.63 4.85 0.0 0.0 0.0 1.61 1.52 0.0 0.0 0.0 0.0 0.0 0.0 0.75 0.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 125.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 175.16 53.94 44.02 26.8 0.0 0.0 0.0 24.69 24.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.54 4.96 0.0 0.0 0.0 1.77 1.74 0.0 1.36 0.0 0.0 1.35 0.0 0.0 1.61 0.0 0.0 1.59 0.0 0.0 0.0 0.0 2.91 2.9 0.0 0.0 0.0 0.0 0.0 0.0 7.32 0.0 0.0 123.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 47.76 174.93 55.01 34.86 24.95 0.0 0.0 28.98 0.0 0.0 0.0 41.91 0.0 0.0 0.0 0.0 0.0 0.0
8.43 4.94 0.0 0.0 0.0 2.02 1.99 0.0 2.35 0.0 0.0 2.33 0.0 0.0 0.0 0.0 0.0 0.0 1.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 121.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 174.64 54.1 34.34 32.07 0.0 0.0 0.0 0.0 0.0 0.0 17.25 0.0 0.0 0.0 0.0 0.0 0.0
8.8 5.17 0.0 0.0 0.0 2.99 2.93 0.0 0.0 0.0 0.0 0.0 0.0 7.04 7.03 0.0 0.0 0.0 0.0 7.05 0.0 0.0 7.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.99 0.0 0.0 121.95 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 174.15 56.33 41.64 137.42 0.0 0.0 0.0 131.28 131.41 0.0 0.0 130.38 130.55 0.0 129.02 0.0 0.0
0.0 4.72 0.0 0.0 0.0 2.07 1.99 0.0 1.92 0.0 0.0 1.89 0.0 0.0 3.63 0.0 0.0 3.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 133.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 176.41 62.79 32.45 27.27 0.0 0.0 50.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.57 5.08 0.0 0.0 0.0 3.87 3.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 117.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 173.52 57.14 65.39 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5 4.81 0.0 0.0 4.17 0.0 0.0 5.31 1.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 118.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 173.47 61.1 70.82 0.0 0.0 21.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.83 5.24 0.0 0.0 0.0 3.18 3.11 0.0 0.0 0.0 0.0 0.0 0.0 7.13 0.0 0.0 0.0 0.0 0.0 10.08 0.0 0.0 0.0 7.29 0.0 0.0 0.0 6.95 0.0 0.0 0.0 7.26 6.84 124.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 175.1 56.28 31.78 109.54 0.0 0.0 0.0 126.27 126.71 0.0 0.0 0.0 137.82 123.51 0.0 114.0 121.1
8.69 5 0.0 0.0 0.0 2.89 2.83 0.0 0.0 0.0 0.0 0.0 0.0 6.91 6.91 0.0 0.0 0.0 0.0 6.69 0.0 0.0 6.69 0.0 9.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 122.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 174.65 56.56 40.79 131.44 0.0 0.0 0.0 132.82 133.02 0.0 0.0 117.73 117.79 0.0 155.2 0.0 0.0
8.73 4.66 0.0 0.0 1.98 0.0 0.0 0.82 0.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 123.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 174.66 60.72 33.81 0.0 21.54 21.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.11 4.25 0.0 0.0 1.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 132.52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 177.39 52.67 19.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.17 4.33 0.0 0.0 0.0 1.79 1.76 0.0 1.56 0.0 0.0 1.54 0.0 0.0 3.11 0.0 0.0 3.09 7.46 0.0 0.0 0.0 0.0 0.0 0.0 6.93 6.86 0.0 6.82 6.89 0.0 0.0 0.0 120.59 0.0 0.0 0.0 0.0 0.0 79.15 79.25 0.0 175.91 55.96 30.53 27.25 0.0 0.0 43.19 0.0 0.0 0.0 0.0 0.0 0.0 0.0 160.19 0.0 0.0
8.39 4.64 0.0 0.0 0.0 2.72 2.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 120.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 176.01 54.09 40.76 177.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.33 4.6 0.0 0.0 0.0 2.8 2.74 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.34 7.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 118.48 0.0 0.0 0.0 0.0 112.95 0.0 0.0 0.0 174.98 52.94 38.22 176.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.81 4.63 0.0 0.0 0.0 3.17 3.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 117.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 174.77 58.8 29.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.29 4.28 0.0 0.0 0.0 2.02 1.99 0.0 2.26 0.0 0.0 2.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 120.87 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 176.11 56.39 30.02 36.13 0.0 0.0 180.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.25 4.26 0.0 0.0 0.0 2.04 2.01 0.0 2.31 0.0 0.0 2.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 119.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 175.88 55.94 28.67 33.79 0.0 0.0 179.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.34 3.95 3.96 3.89 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 109.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 174.3 45.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.09 4.5 0.0 0.0 0.0 3.17 3.11 0.0 0.0 0.0 0.0 0.0 0.0 10.25 7.2 0.0 0.0 0.0 0.0 7.83 0.0 0.0 11.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 118.87 0.0 0.0 0.0 193.4 0.0 0.0 0.0 0.0 174.88 55.78 29.62 131.3 0.0 0.0 0.0 0.0 119.91 0.0 0.0 137.25 0.0 0.0 0.0 0.0 0.0
7.94 4.13 0.0 0.0 1.78 0.0 0.0 0.0 0.77 0.0 0.0 0.0 0.0 0.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 121.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 175.46 60.64 38.26 0.0 27.74 17.59 0.0 13.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.12 4.35 0.0 0.0 0.0 1.61 1.52 0.0 0.0 0.0 0.0 0.0 0.0 0.75 0.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 121.53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 176.61 54.85 41.87 26.8 0.0 0.0 0.0 24.69 24.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.13 4.28 0.0 0.0 0.0 1.77 1.74 0.0 1.36 0.0 0.0 1.35 0.0 0.0 1.61 0.0 0.0 1.59 0.0 0.0 0.0 0.0 2.91 2.9 0.0 0.0 0.0 0.0 0.0 0.0 7.32 0.0 0.0 121.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 47.76 176.15 56.4 32.57 24.95 0.0 0.0 28.98 0.0 0.0 0.0 41.91 0.0 0.0 0.0 0.0 0.0 0.0
8.37 4.55 0.0 0.0 0.0 2.02 1.99 0.0 2.35 0.0 0.0 2.33 0.0 0.0 0.0 0.0 0.0 0.0 1.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 120.19 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 175.93 55.12 32.93 32.07 0.0 0.0 0.0 0.0 0.0 0.0 17.25 0.0 0.0 0.0 0.0 0.0 0.0
7.95 4.62 0.0 0.0 0.0 2.99 2.93 0.0 0.0 0.0 0.0 0.0 0.0 7.04 7.03 0.0 0.0 0.0 0.0 7.05 0.0 0.0 7.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.99 0.0 0.0 119.41 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 175.28 56.94 39.43 137.42 0.0 0.0 0.0 131.28 131.41 0.0 0.0 130.38 130.55 0.0 129.02 0.0 0.0
0.0 4.41 0.0 0.0 0.0 2.07 1.99 0.0 1.92 0.0 0.0 1.89 0.0 0.0 3.63 0.0 0.0 3.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 133.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 176.91 63.53 31.87 27.27 0.0 0.0 50.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.26 4.48 0.0 0.0 0.0 3.87 3.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 115.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 174.33 58.35 63.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.22 4.33 0.0 0.0 4.17 0.0 0.0 5.31 1.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 114.41 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 174.62 61.59 69.75 0.0 0.0 21.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.59 4.54 0.0 0.0 0.0 3.18 3.11 0.0 0.0 0.0 0.0 0.0 0.0 7.13 0.0 0.0 0.0 0.0 0.0 10.08 0.0 0.0 0.0 7.29 0.0 0.0 0.0 6.95 0.0 0.0 0.0 7.26 6.84 120.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 175.91 57.62 29.27 109.54 0.0 0.0 0.0 126.27 126.71 0.0 0.0 0.0 137.82 123.51 0.0 114.0 121.1
7.9 4.55 0.0 0.0 0.0 2.89 2.83 0.0 0.0 0.0 0.0 0.0 0.0 6.91 6.91 0.0 0.0 0.0 0.0 6.69 0.0 0.0 6.69 0.0 9.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 120.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 175.32 57.72 38.71 131.44 0.0 0.0 0.0 132.82 133.02 0.0 0.0 117.73 117.79 0.0 155.2 0.0 0.0
